FATAL ERROR 2017-07-04 08:11:58  VALID_USER_DATA
INFO 2017-07-04 08:11:58  1PMm8UvCKNR0Cl/+6OXHDw==
INFO 2017-07-04 08:11:58  1PMm8UvCKNTGU28EDCpX1g==
INFO 2017-07-04 08:11:58  2017-07-04 08:11:58
INFO 2017-07-04 08:11:58  Enregistrement de xml   users.xml
INFO 2017-07-04 08:12:03  D:\TEMP\DTT\DTT CAPPUCCINO\DTT
INFO 2017-07-04 08:12:03   dddd --->  D:\TEMP\DTT\DTT CAPPUCCINO\DTT
INFO 2017-07-04 08:12:03  D:\TEMP\DTT\DTT CAPPUCCINO\DTT\000010014_2017061800.DTT
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  45
INFO 2017-07-04 08:12:13  45
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  45
INFO 2017-07-04 08:12:13  45
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  45
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  45
INFO 2017-07-04 08:12:13  45
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  45
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  56
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  66
INFO 2017-07-04 08:12:13  42
INFO 2017-07-04 08:12:13  25
INFO 2017-07-04 08:12:13  51
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  81
INFO 2017-07-04 08:12:13  45
INFO 2017-07-04 08:12:13  45
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  45
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  81
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  56
INFO 2017-07-04 08:12:14  66
INFO 2017-07-04 08:12:14  42
INFO 2017-07-04 08:12:14  25
INFO 2017-07-04 08:12:14  51
INFO 2017-07-04 08:12:14  81
